OrderID,LineNumber,ClientID,ProductKey,DateCommande,Quantite,PrixUnitaire,Remise,Region,Statut,Canal
CMD00523,2,CL0121,PR0017,2025-10-03,2,31.69,0,Île-de-France,Livrée,Boutique
CMD00523,3,CL0121,PR0024,2025-10-03,3,33.20,0,Île-de-France,En cours,Boutique
CMD00523,4,CL0121,PR0045,2025-10-03,4,5.61,0.25,Île-de-France,Livrée,Boutique
CMD00524,1,CL0082,PR0027,2025-12-20,2,6.70,0,Bretagne,Livrée,Boutique
CMD00525,1,CL0125,PR0015,2025-08-20,4,38.68,0,Ouest,Livrée,En ligne
CMD00525,2,CL0125,PR0005,2025-08-20,4,18.37,0.13,Ouest,Livrée,Boutique
CMD00526,1,CL0040,PR0036,2024-01-20,5,17.79,0.01,Occitanie,Livrée,En ligne
CMD00526,2,CL0040,PR0016,2024-01-20,4,9.11,0,Occitanie,Livrée,Boutique
CMD00526,3,CL0040,PR0051,2024-01-20,3,26.94,0,Occitanie,Livrée,Boutique
CMD00527,1,CL0108,PR0058,2024-01-05,3,32.15,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00527,2,CL0108,PR0014,2024-01-05,4,19.89,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00528,1,CL0053,PR0050,2024-03-23,3,19.08,0,Île-de-France,Annulée,Mobile
CMD00529,1,CL0054,PR0027,2025-02-19,4,4.31,0,Est,Annulée,Mobile
CMD00529,2,CL0054,PR0033,2025-02-19,2,27.75,0.18,Est,En cours,Mobile
CMD00529,3,CL0054,PR0035,2025-02-19,4,30.59,0,Est,Livrée,Boutique
CMD00529,4,CL0054,PR0057,2025-02-19,4,2.79,0,Est,Annulée,En ligne
CMD00530,1,CL0136,PR0023,2025-08-16,3,9.70,0,Bretagne,Livrée,Boutique
CMD00530,2,CL0136,PR0036,2025-08-16,5,4.40,0,Bretagne,Annulée,Mobile
CMD00530,3,CL0136,PR0004,2025-08-16,5,43.65,0,Bretagne,Livrée,Mobile
CMD00530,4,CL0136,PR0003,2025-08-16,3,10.00,0,Bretagne,En cours,En ligne
CMD00531,1,CL0093,PR0002,2024-03-20,5,38.82,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00531,2,CL0093,PR0037,2024-03-20,2,40.55,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00531,3,CL0093,PR0002,2024-03-20,3,17.45,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00532,1,CL0001,PR0001,2025-12-15,5,10.81,0,Île-de-France,Livrée,Mobile
CMD00532,2,CL0001,PR0057,2025-12-15,4,20.37,0,Île-de-France,Livrée,Mobile
CMD00533,1,CL0142,PR0016,2025-06-22,3,22.53,0,Ouest,En cours,En ligne
CMD00533,2,CL0142,PR0004,2025-06-22,1,33.84,0,Ouest,Livrée,En ligne
CMD00533,3,CL0142,PR0055,2025-06-22,1,9.39,0,Ouest,Livrée,Boutique
CMD00533,4,CL0142,PR0060,2025-06-22,2,14.81,0,Ouest,Livrée,Mobile
CMD00534,1,CL0059,PR0022,2024-12-05,1,15.98,0.07,Est,Livrée,Mobile
CMD00535,1,CL0099,PR0013,2024-09-25,3,20.96,0,Est,En cours,En ligne
CMD00536,1,CL0139,PR0028,2024-01-07,4,10.71,0,Bretagne,En cours,Mobile
CMD00536,2,CL0139,PR0020,2024-01-07,2,45.38,0,Bretagne,Livrée,En ligne
CMD00536,3,CL0139,PR0049,2024-01-07,1,6.25,0.02,Bretagne,Livrée,En ligne
CMD00536,4,CL0139,PR0058,2024-01-07,2,16.62,0,Bretagne,Annulée,Mobile
CMD00537,1,CL0137,PR0004,2024-01-08,2,40.02,0,Bretagne,En cours,Boutique
CMD00538,1,CL0179,PR0046,2025-01-27,5,28.16,0,Nord,Livrée,Mobile
CMD00539,1,CL0192,PR0025,2025-02-21,5,15.85,0.08,Occitanie,Livrée,Mobile
CMD00539,2,CL0192,PR0053,2025-02-21,3,20.48,0,Occitanie,Livrée,Boutique
CMD00539,3,CL0192,PR0056,2025-02-21,2,34.35,0.13,Occitanie,Livrée,En ligne
CMD00540,1,CL0191,PR0009,2025-05-01,3,3.91,0,Est,Livrée,Mobile
CMD00541,1,CL0108,PR0037,2025-07-15,2,33.59,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00542,1,CL0060,PR0058,2024-06-27,4,36.52,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00542,2,CL0060,PR0001,2024-06-27,5,30.53,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00542,3,CL0060,PR0041,2024-06-27,4,27.54,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00543,1,CL0038,PR0003,2024-04-04,3,5.26,0.06,Bretagne,Livrée,Boutique
CMD00543,2,CL0038,PR0008,2024-04-04,4,27.68,0,Bretagne,Livrée,Boutique
CMD00544,1,CL0142,PR0027,2024-01-27,5,34.68,0,Ouest,Livrée,Boutique
CMD00544,2,CL0142,PR0053,2024-01-27,1,27.03,0.12,Ouest,Livrée,Mobile
CMD00544,3,CL0142,PR0043,2024-01-27,2,43.83,0,Ouest,Livrée,Boutique
CMD00545,1,CL0147,PR0042,2025-10-18,4,39.64,0.08,Nord,Livrée,En ligne
CMD00545,2,CL0147,PR0023,2025-10-18,2,37.17,0,Nord,En cours,Mobile
CMD00545,3,CL0147,PR0037,2025-10-18,1,21.89,0,Nord,Livrée,Boutique
CMD00546,1,CL0051,PR0048,2024-12-28,4,23.29,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00546,2,CL0051,PR0013,2024-12-28,5,5.95,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00547,1,CL0011,PR0024,2025-08-18,1,11.80,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00548,1,CL0044,PR0005,2024-04-14,4,46.53,0,Est,Annulée,Mobile
CMD00548,2,CL0044,PR0030,2024-04-14,2,13.20,0.01,Est,Livrée,En ligne
CMD00549,1,CL0029,PR0012,2025-03-08,2,35.79,0,Île-de-France,Livrée,Boutique
CMD00549,2,CL0029,PR0002,2025-03-08,1,41.12,0,Île-de-France,Livrée,Mobile
CMD00549,3,CL0029,PR0006,2025-03-08,5,12.82,0,Île-de-France,Livrée,En ligne
CMD00550,1,CL0164,PR0050,2024-04-09,5,13.59,0.14,Est,Livrée,Mobile
CMD00550,2,CL0164,PR0030,2024-04-09,2,3.12,0,Est,Annulée,En ligne
CMD00550,3,CL0164,PR0009,2024-04-09,1,8.49,0,Est,Livrée,En ligne
CMD00551,1,CL0052,PR0031,2025-12-21,3,45.38,0,Nord,Livrée,En ligne
CMD00551,2,CL0052,PR0012,2025-12-21,2,23.26,0,Nord,Livrée,Mobile
CMD00551,3,CL0052,PR0038,2025-12-21,3,6.49,0.15,Nord,Annulée,Boutique
CMD00551,4,CL0052,PR0054,2025-12-21,1,18.86,0,Nord,Livrée,Boutique
CMD00552,1,CL0175,PR0056,2025-03-16,3,31.46,0,Ouest,Livrée,Boutique
CMD00552,2,CL0175,PR0058,2025-03-16,5,19.85,0,Ouest,Annulée,En ligne
CMD00552,3,CL0175,PR0030,2025-03-16,4,6.67,0,Ouest,Annulée,Mobile
CMD00553,1,CL0184,PR0040,2025-06-03,4,6.39,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00553,2,CL0184,PR0006,2025-06-03,2,5.73,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00554,1,CL0091,PR0036,2024-06-20,2,35.48,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00555,1,CL0013,PR0043,2024-06-24,4,2.73,0,Bretagne,En cours,En ligne
CMD00555,2,CL0013,PR0042,2024-06-24,1,6.41,0,Bretagne,En cours,Boutique
CMD00556,1,CL0130,PR0014,2025-02-24,5,45.34,0,Auvergne-Rhône-Alpes,En cours,En ligne
CMD00556,2,CL0130,PR0036,2025-02-24,1,29.71,0.17,Auvergne-Rhône-Alpes,En cours,En ligne
CMD00556,3,CL0130,PR0030,2025-02-24,5,11.44,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00556,4,CL0130,PR0009,2025-02-24,5,24.76,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00557,1,CL0190,PR0050,2024-01-20,1,19.63,0,Île-de-France,Livrée,Boutique
CMD00557,2,CL0190,PR0010,2024-01-20,3,17.38,0,Île-de-France,Livrée,Boutique
CMD00558,1,CL0092,PR0011,2024-10-03,4,4.76,0,Ouest,Livrée,Mobile
CMD00558,2,CL0092,PR0017,2024-10-03,4,2.63,0,Ouest,Annulée,Boutique
CMD00558,3,CL0092,PR0035,2024-10-03,2,8.68,0,Ouest,En cours,Mobile
CMD00558,4,CL0092,PR0036,2024-10-03,5,7.34,0.05,Ouest,En cours,En ligne
CMD00559,1,CL0095,PR0047,2025-02-18,1,27.47,0,Île-de-France,Livrée,Boutique
CMD00560,1,CL0186,PR0060,2024-10-08,3,31.53,0.02,Sud,Livrée,Boutique
CMD00560,2,CL0186,PR0034,2024-10-08,2,8.82,0,Sud,Annulée,Mobile
CMD00561,1,CL0012,PR0059,2024-11-17,2,40.18,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00561,2,CL0012,PR0006,2024-11-17,4,15.64,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00561,3,CL0012,PR0033,2024-11-17,3,35.65,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00561,4,CL0012,PR0032,2024-11-17,2,25.07,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00562,1,CL0168,PR0020,2024-06-28,4,35.90,0,Bretagne,Annulée,Mobile
CMD00563,1,CL0140,PR0023,2025-12-27,3,46.57,0,Ouest,Livrée,Mobile
CMD00564,1,CL0054,PR0023,2024-03-27,1,39.99,0,Est,Livrée,En ligne
CMD00564,2,CL0054,PR0001,2024-03-27,5,35.64,0,Est,Livrée,En ligne
CMD00564,3,CL0054,PR0009,2024-03-27,4,11.12,0,Est,Livrée,Boutique
CMD00564,4,CL0054,PR0053,2024-03-27,1,29.92,0,Est,Livrée,Boutique
CMD00565,1,CL0133,PR0018,2025-08-09,2,46.08,0,Nord,Livrée,Boutique
CMD00565,2,CL0133,PR0057,2025-08-09,1,20.30,0,Nord,Annulée,Mobile
CMD00566,1,CL0025,PR0036,2025-04-12,3,37.91,0,Occitanie,Livrée,Mobile
CMD00566,2,CL0025,PR0036,2025-04-12,2,33.51,0,Occitanie,Livrée,Boutique
CMD00566,3,CL0025,PR0002,2025-04-12,3,8.36,0.30,Occitanie,Livrée,Boutique
CMD00567,1,CL0005,PR0038,2024-07-02,1,38.75,0,Île-de-France,En cours,Boutique
CMD00567,2,CL0005,PR0010,2024-07-02,3,11.09,0,Île-de-France,Livrée,Mobile
CMD00568,1,CL0087,PR0024,2025-05-19,3,23.20,0,Ouest,Livrée,Mobile
CMD00568,2,CL0087,PR0014,2025-05-19,4,9.57,0,Ouest,Livrée,Mobile
CMD00568,3,CL0087,PR0060,2025-05-19,4,12.57,0.15,Ouest,Livrée,En ligne
CMD00569,1,CL0077,PR0025,2025-08-13,1,28.13,0,Ouest,Livrée,Boutique
CMD00569,2,CL0077,PR0003,2025-08-13,3,2.87,0,Ouest,En cours,Mobile
CMD00569,3,CL0077,PR0029,2025-08-13,2,2.79,0,Ouest,Livrée,En ligne
CMD00570,1,CL0088,PR0045,2025-12-05,1,30.45,0,Ouest,Livrée,En ligne
CMD00570,2,CL0088,PR0017,2025-12-05,4,22.55,0.29,Ouest,En cours,En ligne
CMD00570,3,CL0088,PR0021,2025-12-05,4,13.73,0,Ouest,Livrée,Mobile
CMD00571,1,CL0042,PR0037,2025-05-06,3,14.59,0,Bretagne,Livrée,Mobile
CMD00572,1,CL0092,PR0059,2025-03-09,3,4.14,0,Ouest,Livrée,Mobile
CMD00572,2,CL0092,PR0032,2025-03-09,2,4.27,0.30,Ouest,Annulée,Boutique
CMD00572,3,CL0092,PR0013,2025-03-09,5,22.04,0,Ouest,Livrée,Boutique
CMD00573,1,CL0194,PR0047,2025-09-21,1,22.79,0,Île-de-France,Livrée,Mobile
CMD00573,2,CL0194,PR0015,2025-09-21,4,13.29,0,Île-de-France,Livrée,Boutique
CMD00574,1,CL0118,PR0029,2025-05-20,5,22.61,0,Nord,En cours,En ligne
CMD00574,2,CL0118,PR0059,2025-05-20,1,26.52,0,Nord,Livrée,Boutique
CMD00574,3,CL0118,PR0015,2025-05-20,2,10.64,0,Nord,Livrée,Mobile
CMD00574,4,CL0118,PR0015,2025-05-20,3,21.32,0,Nord,Livrée,Boutique
CMD00575,1,CL0130,PR0025,2024-05-27,1,18.49,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD00576,1,CL0034,PR0059,2024-09-09,5,20.84,0,Île-de-France,Livrée,En ligne
CMD00577,1,CL0122,PR0002,2025-07-15,4,16.59,0.17,Ouest,Livrée,En ligne
CMD00577,2,CL0122,PR0014,2025-07-15,4,6.74,0,Ouest,Livrée,Boutique
CMD00577,3,CL0122,PR0015,2025-07-15,1,35.18,0,Ouest,En cours,Boutique
CMD00577,4,CL0122,PR0004,2025-07-15,5,29.15,0,Ouest,Livrée,En ligne
CMD00578,1,CL0141,PR0017,2025-10-25,3,45.45,0,Occitanie,Livrée,En ligne
CMD00578,2,CL0141,PR0006,2025-10-25,3,2.67,0,Occitanie,En cours,Boutique
CMD00578,3,CL0141,PR0036,2025-10-25,4,26.42,0,Occitanie,Livrée,Mobile
CMD00579,1,CL0091,PR0051,2024-09-26,3,2.35,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00579,2,CL0091,PR0028,2024-09-26,4,5.56,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00579,3,CL0091,PR0058,2024-09-26,4,8.38,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00580,1,CL0124,PR0009,2025-01-22,5,19.17,0.02,Est,Livrée,En ligne
CMD00580,2,CL0124,PR0034,2025-01-22,2,22.40,0,Est,Livrée,Mobile
CMD00580,3,CL0124,PR0014,2025-01-22,2,19.65,0.14,Est,Livrée,En ligne
CMD00581,1,CL0080,PR0034,2024-08-08,4,37.86,0.27,Est,Annulée,Mobile
CMD00581,2,CL0080,PR0017,2024-08-08,2,14.96,0,Est,Annulée,En ligne
CMD00582,1,CL0124,PR0029,2025-03-04,5,44.90,0,Est,Livrée,Mobile
CMD00582,2,CL0124,PR0029,2025-03-04,2,25.96,0,Est,Livrée,Mobile
CMD00582,3,CL0124,PR0021,2025-03-04,4,36.30,0,Est,Livrée,Boutique
CMD00583,1,CL0026,PR0003,2024-08-23,4,10.70,0,Nord,Annulée,En ligne
CMD00583,2,CL0026,PR0011,2024-08-23,2,16.82,0,Nord,Annulée,Mobile
CMD00583,3,CL0026,PR0008,2024-08-23,5,29.13,0,Nord,En cours,Boutique
CMD00584,1,CL0022,PR0046,2024-04-04,2,29.27,0,Occitanie,Livrée,Boutique
CMD00585,1,CL0131,PR0002,2024-03-16,3,15.53,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00586,1,CL0176,PR0054,2025-12-19,2,17.23,0,Occitanie,Livrée,Boutique
CMD00587,1,CL0083,PR0010,2024-12-02,4,46.08,0,Bretagne,Livrée,Mobile
CMD00587,2,CL0083,PR0033,2024-12-02,5,12.80,0.15,Bretagne,En cours,Mobile
CMD00587,3,CL0083,PR0050,2024-12-02,2,38.13,0.16,Bretagne,Livrée,Boutique
CMD00587,4,CL0083,PR0001,2024-12-02,4,24.23,0,Bretagne,Livrée,En ligne
CMD00588,1,CL0172,PR0006,2025-01-17,4,6.11,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00588,2,CL0172,PR0016,2025-01-17,5,19.75,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00589,1,CL0184,PR0044,2024-06-01,2,7.02,0.18,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00589,2,CL0184,PR0053,2024-06-01,1,40.38,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00589,3,CL0184,PR0005,2024-06-01,4,40.87,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD00590,1,CL0129,PR0007,2025-06-03,4,40.97,0,Est,Livrée,Mobile
CMD00590,2,CL0129,PR0016,2025-06-03,2,45.74,0,Est,Livrée,En ligne
CMD00590,3,CL0129,PR0034,2025-06-03,5,44.67,0,Est,En cours,En ligne
CMD00590,4,CL0129,PR0031,2025-06-03,5,28.86,0,Est,En cours,En ligne
CMD00591,1,CL0057,PR0030,2025-09-22,3,4.75,0,Est,Annulée,Boutique
CMD00591,2,CL0057,PR0005,2025-09-22,5,10.60,0.26,Est,Annulée,Mobile
CMD00592,1,CL0190,PR0016,2025-04-11,3,46.71,0,Île-de-France,Livrée,Boutique
CMD00593,1,CL0029,PR0044,2024-06-09,1,10.11,0.19,Île-de-France,Livrée,En ligne
CMD00593,2,CL0029,PR0045,2024-06-09,2,32.85,0,Île-de-France,Livrée,Mobile
CMD00594,1,CL0191,PR0039,2025-01-02,5,19.04,0,Est,Livrée,Mobile
CMD00594,2,CL0191,PR0040,2025-01-02,5,24.39,0,Est,Livrée,En ligne
CMD00594,3,CL0191,PR0034,2025-01-02,3,24.41,0,Est,Livrée,Mobile
CMD00595,1,CL0168,PR0034,2024-02-28,5,32.68,0,Bretagne,Livrée,Boutique
CMD00595,2,CL0168,PR0022,2024-02-28,4,12.95,0,Bretagne,Annulée,Boutique
CMD00595,3,CL0168,PR0036,2024-02-28,2,32.06,0,Bretagne,Livrée,En ligne
CMD00595,4,CL0168,PR0047,2024-02-28,3,28.18,0,Bretagne,Livrée,En ligne
CMD00596,1,CL0003,PR0031,2025-02-23,4,30.42,0.08,Est,Livrée,Mobile
CMD00597,1,CL0098,PR0023,2025-11-16,3,5.90,0.17,Ouest,Livrée,Mobile
CMD00597,2,CL0098,PR0003,2025-11-16,2,31.05,0,Ouest,Annulée,Boutique
CMD00597,3,CL0098,PR0028,2025-11-16,3,21.86,0,Ouest,Livrée,En ligne
CMD00597,4,CL0098,PR0003,2025-11-16,4,29.32,0,Ouest,Annulée,Boutique
CMD00598,1,CL0067,PR0033,2024-03-19,5,19.59,0,Ouest,En cours,En ligne
CMD00598,2,CL0067,PR0016,2024-03-19,4,35.27,0.07,Ouest,Livrée,Boutique
CMD00599,1,CL0080,PR0016,2024-11-05,4,40.69,0,Est,Livrée,Boutique
CMD00600,1,CL0030,PR0054,2025-04-08,2,13.32,0.29,Est,En cours,Boutique
CMD00600,2,CL0030,PR0051,2025-04-08,5,3.34,0,Est,Livrée,Mobile
CMD00601,1,CL0173,PR0056,2025-03-08,4,30.65,0,Ouest,Livrée,Mobile
CMD00601,2,CL0173,PR0043,2025-03-08,2,12.39,0,Ouest,Livrée,En ligne
CMD00601,3,CL0173,PR0042,2025-03-08,1,36.13,0,Ouest,Livrée,En ligne
CMD00601,4,CL0173,PR0045,2025-03-08,2,43.85,0,Ouest,Annulée,Boutique
CMD00602,1,CL0181,PR0037,2024-01-07,3,17.86,0,Bretagne,Livrée,Boutique
CMD00602,2,CL0181,PR0026,2024-01-07,3,17.58,0,Bretagne,En cours,Boutique
CMD00603,1,CL0138,PR0019,2024-01-09,2,29.11,0.07,Île-de-France,Annulée,Boutique
CMD00603,2,CL0138,PR0060,2024-01-09,3,15.28,0.13,Île-de-France,Livrée,Mobile
CMD00604,1,CL0130,PR0056,2024-02-03,1,14.58,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00604,2,CL0130,PR0033,2024-02-03,3,42.69,0.18,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00604,3,CL0130,PR0021,2024-02-03,1,7.36,0,Auvergne-Rhône-Alpes,En cours,Mobile
CMD00604,4,CL0130,PR0023,2024-02-03,2,25.39,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00605,1,CL0064,PR0020,2024-05-19,2,41.43,0,Est,Livrée,Boutique
CMD00605,2,CL0064,PR0025,2024-05-19,5,36.21,0,Est,Livrée,Boutique
CMD00605,3,CL0064,PR0039,2024-05-19,4,9.16,0,Est,Livrée,Mobile
CMD00606,1,CL0026,PR0005,2024-12-03,2,5.51,0,Nord,En cours,En ligne
CMD00606,2,CL0026,PR0049,2024-12-03,2,25.09,0,Nord,Livrée,Mobile
CMD00606,3,CL0026,PR0057,2024-12-03,5,29.62,0.15,Nord,En cours,Mobile
CMD00607,1,CL0092,PR0049,2024-03-25,1,35.47,0,Ouest,Livrée,Mobile
CMD00607,2,CL0092,PR0036,2024-03-25,4,28.98,0,Ouest,Livrée,En ligne
CMD00607,3,CL0092,PR0041,2024-03-25,1,44.29,0,Ouest,Livrée,En ligne
CMD00607,4,CL0092,PR0047,2024-03-25,2,37.16,0,Ouest,Livrée,Mobile
CMD00608,1,CL0008,PR0010,2024-04-19,3,40.12,0,Occitanie,Livrée,En ligne
CMD00608,2,CL0008,PR0001,2024-04-19,5,5.79,0.26,Occitanie,Livrée,En ligne
CMD00609,1,CL0184,PR0014,2024-11-10,4,4.73,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD00609,2,CL0184,PR0018,2024-11-10,2,46.26,0,Auvergne-Rhône-Alpes,En cours,Mobile
CMD00609,3,CL0184,PR0019,2024-11-10,2,12.34,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00610,1,CL0049,PR0011,2024-09-08,3,14.94,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00610,2,CL0049,PR0003,2024-09-08,4,34.47,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00610,3,CL0049,PR0043,2024-09-08,5,27.96,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00611,1,CL0110,PR0053,2025-06-10,4,44.93,0.09,Nord,Livrée,Mobile
CMD00611,2,CL0110,PR0054,2025-06-10,4,30.79,0,Nord,En cours,Boutique
CMD00612,1,CL0153,PR0049,2025-10-14,3,18.44,0,Sud,Livrée,En ligne
CMD00613,1,CL0133,PR0020,2024-09-16,4,19.87,0.28,Nord,Annulée,Boutique
CMD00613,2,CL0133,PR0038,2024-09-16,3,16.11,0,Nord,Annulée,Boutique
CMD00613,3,CL0133,PR0016,2024-09-16,3,44.66,0,Nord,Livrée,En ligne
CMD00613,4,CL0133,PR0049,2024-09-16,1,31.30,0.13,Nord,Livrée,En ligne
CMD00614,1,CL0198,PR0014,2024-06-25,2,28.22,0,Sud,En cours,Boutique
CMD00614,2,CL0198,PR0010,2024-06-25,4,40.47,0,Sud,Livrée,En ligne
CMD00614,3,CL0198,PR0002,2024-06-25,4,7.64,0,Sud,Annulée,En ligne
CMD00615,1,CL0033,PR0002,2025-04-13,1,5.47,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00615,2,CL0033,PR0029,2025-04-13,4,22.33,0.29,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00615,3,CL0033,PR0038,2025-04-13,3,32.22,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00616,1,CL0185,PR0004,2025-11-24,4,45.58,0,Auvergne-Rhône-Alpes,En cours,En ligne
CMD00616,2,CL0185,PR0016,2025-11-24,5,3.52,0.15,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00616,3,CL0185,PR0001,2025-11-24,1,21.90,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00616,4,CL0185,PR0009,2025-11-24,4,3.73,0.29,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00617,1,CL0200,PR0031,2024-10-07,1,28.76,0,Bretagne,Annulée,Mobile
CMD00618,1,CL0023,PR0031,2025-05-14,4,43.34,0,Nord,Livrée,Mobile
CMD00618,2,CL0023,PR0038,2025-05-14,1,13.67,0,Nord,Livrée,Boutique
CMD00619,1,CL0130,PR0032,2025-02-08,1,16.69,0.18,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00619,2,CL0130,PR0043,2025-02-08,4,34.85,0.11,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD00619,3,CL0130,PR0040,2025-02-08,2,25.84,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00620,1,CL0103,PR0009,2024-04-23,5,26.65,0,Est,Livrée,Mobile
CMD00620,2,CL0103,PR0043,2024-04-23,3,42.15,0,Est,Livrée,Mobile
CMD00620,3,CL0103,PR0023,2024-04-23,1,39.11,0,Est,Livrée,En ligne
CMD00621,1,CL0070,PR0058,2024-01-16,5,45.18,0.26,Sud,Livrée,Boutique
CMD00621,2,CL0070,PR0039,2024-01-16,2,28.21,0,Sud,Annulée,Boutique
CMD00622,1,CL0159,PR0050,2025-11-27,1,37.18,0.10,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00622,2,CL0159,PR0040,2025-11-27,5,11.84,0,Auvergne-Rhône-Alpes,Annulée,Boutique
CMD00622,3,CL0159,PR0018,2025-11-27,1,6.53,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00623,1,CL0103,PR0020,2025-06-06,1,28.43,0,Est,Livrée,En ligne
CMD00623,2,CL0103,PR0034,2025-06-06,2,16.62,0,Est,Annulée,Mobile
CMD00624,1,CL0048,PR0020,2024-06-17,3,21.69,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00625,1,CL0019,PR0032,2024-12-17,4,5.09,0,Est,En cours,En ligne
CMD00625,2,CL0019,PR0018,2024-12-17,5,24.10,0.09,Est,Livrée,En ligne
CMD00625,3,CL0019,PR0034,2024-12-17,4,39.89,0,Est,Livrée,En ligne
CMD00625,4,CL0019,PR0012,2024-12-17,5,26.82,0,Est,En cours,Boutique
CMD00626,1,CL0068,PR0026,2024-10-19,2,45.61,0.03,Est,Annulée,Boutique
CMD00626,2,CL0068,PR0029,2024-10-19,1,10.15,0,Est,Livrée,Mobile
CMD00626,3,CL0068,PR0052,2024-10-19,4,17.95,0.12,Est,En cours,Boutique
CMD00626,4,CL0068,PR0026,2024-10-19,4,34.85,0,Est,Livrée,En ligne
CMD00627,1,CL0191,PR0049,2025-05-10,2,31.88,0,Est,Livrée,Boutique
CMD00627,2,CL0191,PR0060,2025-05-10,4,36.76,0,Est,Livrée,En ligne
CMD00628,1,CL0067,PR0009,2024-06-25,2,3.82,0,Ouest,Livrée,En ligne
CMD00628,2,CL0067,PR0019,2024-06-25,2,29.61,0,Ouest,Livrée,Boutique
CMD00628,3,CL0067,PR0033,2024-06-25,2,25.51,0,Ouest,Livrée,Boutique
CMD00629,1,CL0149,PR0056,2024-10-19,2,21.52,0,Est,Livrée,Boutique
CMD00629,2,CL0149,PR0012,2024-10-19,3,25.65,0.07,Est,En cours,Boutique
CMD00629,3,CL0149,PR0056,2024-10-19,1,21.57,0.10,Est,Annulée,En ligne
CMD00630,1,CL0113,PR0043,2025-03-08,1,27.44,0,Occitanie,Annulée,En ligne
CMD00631,1,CL0037,PR0058,2024-07-23,4,26.70,0.05,Île-de-France,Livrée,Mobile
CMD00632,1,CL0164,PR0014,2025-11-05,3,5.61,0,Est,Livrée,Mobile
CMD00632,2,CL0164,PR0057,2025-11-05,5,18.08,0,Est,Annulée,En ligne
CMD00632,3,CL0164,PR0008,2025-11-05,1,34.02,0.01,Est,En cours,Boutique
CMD00632,4,CL0164,PR0009,2025-11-05,3,9.95,0,Est,Livrée,En ligne
CMD00633,1,CL0111,PR0040,2024-03-23,2,24.52,0,Sud,Annulée,Mobile
CMD00633,2,CL0111,PR0025,2024-03-23,1,7.16,0.15,Sud,Livrée,Mobile
CMD00633,3,CL0111,PR0057,2024-03-23,2,21.18,0.26,Sud,Annulée,En ligne
CMD00634,1,CL0177,PR0035,2025-07-12,5,4.14,0,Sud,En cours,En ligne
CMD00634,2,CL0177,PR0005,2025-07-12,5,30.59,0,Sud,En cours,En ligne
